orderId,customerId,item,quantity
SP.ADO.TFRT,OEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,OEC,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,OEC,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,OEC,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,OEC,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,OEC,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,OEC,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,OEC,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,OEC,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,OEC,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,OEC,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,OEC,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,OEC,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,OEC,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,OEC,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,OEC,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,OEC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,OEC,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,OEC,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,OEC,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,OEC,CO2 emissions from solid fuel consumption (kt),1960
EN.CO2.TRAN.ZS,OEC,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,OEC,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,OEC,Combustible renewables and waste (% of total energy),1960
SP.DYN.CDRT.IN,OEC,"Death rate, crude (per 1,000 people)",1960
EG.USE.ELEC.KH.PC,OEC,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,OEC,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,OEC,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,OEC,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,OEC,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,OEC,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,OEC,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,OEC,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,OEC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,OEC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,OEC,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,OEC,Energy use (kg of oil equivalent per capita),1960
NE.EXP.GNFS.ZS,OEC,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.CD,OEC,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,OEC,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,OEC,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,OEC,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,OEC,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,OEC,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KD,OEC,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,OEC,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,OEC,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,OEC,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,OEC,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.CD,OEC,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.CD,OEC,GNI (current US$),1960
NY.GDY.TOTL.KD,OEC,Gross domestic income (constant 2005 US$),1960
NE.GDI.FTOT.ZS,OEC,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.KD,OEC,Gross fixed capital formation (constant 2005 US$),1960
NE.GDI.FTOT.CD,OEC,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.CD,OEC,Gross national expenditure (current US$),1960
SH.MED.BEDS.ZS,OEC,"Hospital beds (per 1,000 people)",1960
NE.IMP.GNFS.ZS,OEC,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.CD,OEC,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,OEC,International migrant stock (% of population),1960
SM.POP.TOTL,OEC,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,OEC,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,OEC,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,OEC,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,OEC,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,OEC,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,OEC,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,OEC,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,OEC,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,OEC,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,OEC,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,OEC,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,OEC,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,OEC,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,OEC,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,OEC,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,OEC,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,OEC,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,OEC,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,OEC,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,OEC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,OEC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,OEC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,OEC,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,OEC,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,OEC,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,OEC,Merchandise trade (% of GDP),1960
IT.CEL.SETS,OEC,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,OEC,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,OEC,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,OEC,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,OEC,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,OEC,"Mortality rate, under-5 (per 1,000)",1960
DC.DAC.CANL.CD,OEC,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,OEC,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.FRAL.CD,OEC,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,OEC,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,OEC,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,OEC,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.NLDL.CD,OEC,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,OEC,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.SWEL.CD,OEC,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.TOTL.CD,OEC,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,OEC,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,OEC,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,OEC,Net ODA received (% of GNI),1960
DT.ODA.ODAT.PC.ZS,OEC,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,OEC,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,OEC,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,OEC,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,OEC,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,OEC,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,OEC,Population in the largest city (% of urban population),1960
EN.URB.MCTY.TL.ZS,OEC,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,OEC,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,OEC,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,OEC,"Population, female (% of total)",1960
SP.POP.TOTL,OEC,"Population, total",1960
BX.PEF.TOTL.CD.WD,OEC,"Portfolio equity, net inflows (BoP, current US$)",1960
SP.RUR.TOTL,OEC,Rural population,1960
SP.RUR.TOTL.ZS,OEC,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,OEC,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,OEC,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,OEC,Trade (% of GDP),1960
IP.TMK.TOTL,OEC,"Trademark applications, total",1960
SP.URB.TOTL,OEC,Urban population,1960
SP.URB.TOTL.IN.ZS,OEC,Urban population (% of total),1960
SP.ADO.TFRT,LCN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,LCN,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,LCN,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,LCN,"Age dependency ratio, young (% of working-age population)",1960
MS.MIL.XPRT.KD,LCN,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,LCN,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,LCN,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,LCN,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,LCN,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,LCN,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,LCN,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,LCN,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,LCN,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,LCN,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,LCN,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,LCN,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,LCN,"Death rate, crude (per 1,000 people)",1960
NE.EXP.GNFS.ZS,LCN,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,LCN,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.CD,LCN,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,LCN,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,LCN,"Fertility rate, total (births per woman)",1960
NE.CON.TOTL.KD,LCN,Final consumption expenditure (constant 2005 US$),1960
NE.CON.TETC.KD,LCN,"Final consumption expenditure, etc. (constant 2005 US$)",1960
NE.CON.TETC.CD,LCN,"Final consumption expenditure, etc. (current US$)",1960
IT.MLT.MAIN,LCN,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,LCN,Fixed telephone subscriptions (per 100 people),1960
NY.GDP.MKTP.KD,LCN,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,LCN,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,LCN,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,LCN,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,LCN,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,LCN,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.CD,LCN,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,LCN,GNI (constant 2005 US$),1960
NY.GNP.MKTP.CD,LCN,GNI (current US$),1960
NY.GNP.PCAP.KD,LCN,GNI per capita (constant 2005 US$),1960
NE.GDI.TOTL.ZS,LCN,Gross capital formation (% of GDP),1960
NE.GDI.TOTL.KD,LCN,Gross capital formation (constant 2005 US$),1960
NE.GDI.TOTL.CD,LCN,Gross capital formation (current US$),1960
NY.GDY.TOTL.KD,LCN,Gross domestic income (constant 2005 US$),1960
NY.GDS.TOTL.ZS,LCN,Gross domestic savings (% of GDP),1960
NY.GDS.TOTL.CD,LCN,Gross domestic savings (current US$),1960
NE.DAB.TOTL.KD,LCN,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.CD,LCN,Gross national expenditure (current US$),1960
NY.GDP.FCST.CD,LCN,Gross value added at factor cost (current US$),1960
SH.MED.BEDS.ZS,LCN,"Hospital beds (per 1,000 people)",1960
NE.CON.PRVT.KD,LCN,Household final consumption expenditure (constant 2005 US$),1960
NE.CON.PRVT.CD,LCN,Household final consumption expenditure (current US$),1960
NE.CON.PRVT.PC.KD,LCN,Household final consumption expenditure per capita (constant 2005 US$),1960
NE.CON.PETC.ZS,LCN,"Household final consumption expenditure, etc. (% of GDP)",1960
NE.CON.PETC.KD,LCN,"Household final consumption expenditure, etc. (constant 2005 US$)",1960
NE.CON.PETC.CD,LCN,"Household final consumption expenditure, etc. (current US$)",1960
NE.IMP.GNFS.ZS,LCN,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,LCN,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.CD,LCN,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,LCN,International migrant stock (% of population),1960
SM.POP.TOTL,LCN,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,LCN,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,LCN,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,LCN,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,LCN,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,LCN,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,LCN,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,LCN,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,LCN,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,LCN,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,LCN,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,LCN,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,LCN,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,LCN,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,LCN,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,LCN,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,LCN,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,LCN,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,LCN,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,LCN,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,LCN,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,LCN,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,LCN,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,LCN,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,LCN,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,LCN,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,LCN,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,LCN,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,LCN,Merchandise trade (% of GDP),1960
IT.CEL.SETS,LCN,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,LCN,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,LCN,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,LCN,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,LCN,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,LCN,"Mortality rate, under-5 (per 1,000)",1960
