orderId,customerId,item,quantity
DC.DAC.CECL.CD,EAS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,EAS,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,EAS,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,EAS,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,EAS,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,EAS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,EAS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,EAS,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,EAS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,EAS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,EAS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,EAS,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,EAS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,EAS,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,EAS,Net ODA received (% of GNI),1960
DT.ODA.ODAT.PC.ZS,EAS,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,EAS,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,EAS,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,EAS,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,EAS,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,EAS,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,EAS,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,EAS,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,EAS,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,EAS,"Population, female (% of total)",1960
SP.POP.TOTL,EAS,"Population, total",1960
BX.PEF.TOTL.CD.WD,EAS,"Portfolio equity, net inflows (BoP, current US$)",1960
SP.RUR.TOTL,EAS,Rural population,1960
SP.RUR.TOTL.ZS,EAS,Rural population (% of total population),1960
SP.DYN.TO65.FE.ZS,EAS,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,EAS,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,EAS,Trade (% of GDP),1960
SP.URB.TOTL,EAS,Urban population,1960
SP.URB.TOTL.IN.ZS,EAS,Urban population (% of total),1960
SP.ADO.TFRT,EAP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,EAP,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,EAP,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,EAP,"Age dependency ratio, young (% of working-age population)",1960
NV.AGR.TOTL.ZS,EAP,"Agriculture, value added (% of GDP)",1960
NV.AGR.TOTL.KD,EAP,"Agriculture, value added (constant 2005 US$)",1960
NV.AGR.TOTL.CD,EAP,"Agriculture, value added (current US$)",1960
MS.MIL.XPRT.KD,EAP,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,EAP,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,EAP,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,EAP,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,EAP,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,EAP,CO2 emissions (metric tons per capita),1960
EN.ATM.CO2E.GF.ZS,EAP,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,EAP,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,EAP,CO2 emissions from liquid fuel consumption (kt),1960
EN.ATM.CO2E.SF.ZS,EAP,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,EAP,CO2 emissions from solid fuel consumption (kt),1960
SP.DYN.CDRT.IN,EAP,"Death rate, crude (per 1,000 people)",1960
NE.EXP.GNFS.ZS,EAP,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.CD,EAP,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,EAP,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,EAP,"Fertility rate, total (births per woman)",1960
NE.CON.TETC.CD,EAP,"Final consumption expenditure, etc. (current US$)",1960
NY.GDP.MKTP.KD,EAP,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,EAP,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,EAP,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,EAP,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,EAP,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.CD,EAP,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.CD,EAP,GNI (current US$),1960
NE.GDI.TOTL.ZS,EAP,Gross capital formation (% of GDP),1960
NE.GDI.TOTL.CD,EAP,Gross capital formation (current US$),1960
NY.GDS.TOTL.ZS,EAP,Gross domestic savings (% of GDP),1960
NY.GDS.TOTL.CD,EAP,Gross domestic savings (current US$),1960
NE.GDI.FTOT.ZS,EAP,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.CD,EAP,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.CD,EAP,Gross national expenditure (current US$),1960
NE.CON.PRVT.CD,EAP,Household final consumption expenditure (current US$),1960
NE.CON.PETC.ZS,EAP,"Household final consumption expenditure, etc. (% of GDP)",1960
NE.CON.PETC.CD,EAP,"Household final consumption expenditure, etc. (current US$)",1960
NE.IMP.GNFS.ZS,EAP,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.CD,EAP,Imports of goods and services (current US$),1960
NV.IND.TOTL.ZS,EAP,"Industry, value added (% of GDP)",1960
NV.IND.TOTL.KD,EAP,"Industry, value added (constant 2005 US$)",1960
NV.IND.TOTL.CD,EAP,"Industry, value added (current US$)",1960
SM.POP.TOTL.ZS,EAP,International migrant stock (% of population),1960
SM.POP.TOTL,EAP,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,EAP,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,EAP,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,EAP,"Life expectancy at birth, total (years)",1960
NV.IND.MANF.ZS,EAP,"Manufacturing, value added (% of GDP)",1960
NV.IND.MANF.CD,EAP,"Manufacturing, value added (current US$)",1960
TX.VAL.MRCH.CD.WT,EAP,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,EAP,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,EAP,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,EAP,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,EAP,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,EAP,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,EAP,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,EAP,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,EAP,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.WR.ZS,EAP,Merchandise exports to developing economies within region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,EAP,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,EAP,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,EAP,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,EAP,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,EAP,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,EAP,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,EAP,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,EAP,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,EAP,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,EAP,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,EAP,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.WR.ZS,EAP,Merchandise imports from developing economies within region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,EAP,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,EAP,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,EAP,Merchandise trade (% of GDP),1960
IT.CEL.SETS,EAP,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,EAP,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,EAP,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,EAP,"Mortality rate, adult, male (per 1,000 male adults)",1960
DC.DAC.AUTL.CD,EAP,"Net bilateral aid flows from DAC donors, Austria (current US$)",1960
DC.DAC.BELL.CD,EAP,"Net bilateral aid flows from DAC donors, Belgium (current US$)",1960
DC.DAC.CANL.CD,EAP,"Net bilateral aid flows from DAC donors, Canada (current US$)",1960
DC.DAC.DNKL.CD,EAP,"Net bilateral aid flows from DAC donors, Denmark (current US$)",1960
DC.DAC.CECL.CD,EAP,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1960
DC.DAC.FRAL.CD,EAP,"Net bilateral aid flows from DAC donors, France (current US$)",1960
DC.DAC.DEUL.CD,EAP,"Net bilateral aid flows from DAC donors, Germany (current US$)",1960
DC.DAC.ITAL.CD,EAP,"Net bilateral aid flows from DAC donors, Italy (current US$)",1960
DC.DAC.JPNL.CD,EAP,"Net bilateral aid flows from DAC donors, Japan (current US$)",1960
DC.DAC.KORL.CD,EAP,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",1960
DC.DAC.NLDL.CD,EAP,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1960
DC.DAC.NORL.CD,EAP,"Net bilateral aid flows from DAC donors, Norway (current US$)",1960
DC.DAC.PRTL.CD,EAP,"Net bilateral aid flows from DAC donors, Portugal (current US$)",1960
DC.DAC.SWEL.CD,EAP,"Net bilateral aid flows from DAC donors, Sweden (current US$)",1960
DC.DAC.CHEL.CD,EAP,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1960
DC.DAC.TOTL.CD,EAP,"Net bilateral aid flows from DAC donors, Total (current US$)",1960
DC.DAC.GBRL.CD,EAP,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",1960
DC.DAC.USAL.CD,EAP,"Net bilateral aid flows from DAC donors, United States (current US$)",1960
DT.ODA.ODAT.GN.ZS,EAP,Net ODA received (% of GNI),1960
DT.ODA.ODAT.GI.ZS,EAP,Net ODA received (% of gross capital formation),1960
DT.ODA.ODAT.PC.ZS,EAP,Net ODA received per capita (current US$),1960
DT.ODA.ALLD.KD,EAP,Net official development assistance and official aid received (constant 2012 US$),1960
DT.ODA.ALLD.CD,EAP,Net official development assistance and official aid received (current US$),1960
DT.ODA.ODAT.KD,EAP,Net official development assistance received (constant 2012 US$),1960
DT.ODA.ODAT.CD,EAP,Net official development assistance received (current US$),1960
SP.POP.65UP.TO.ZS,EAP,Population ages 65 and above (% of total),1960
EN.URB.LCTY.UR.ZS,EAP,Population in the largest city (% of urban population),1960
SP.POP.0014.TO.ZS,EAP,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,EAP,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,EAP,"Population, female (% of total)",1960
SP.POP.TOTL,EAP,"Population, total",1960
SP.RUR.TOTL,EAP,Rural population,1960
SP.RUR.TOTL.ZS,EAP,Rural population (% of total population),1960
NV.SRV.TETC.ZS,EAP,"Services, etc., value added (% of GDP)",1960
NV.SRV.TETC.KD,EAP,"Services, etc., value added (constant 2005 US$)",1960
NV.SRV.TETC.CD,EAP,"Services, etc., value added (current US$)",1960
SP.DYN.TO65.FE.ZS,EAP,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,EAP,"Survival to age 65, male (% of cohort)",1960
NE.TRD.GNFS.ZS,EAP,Trade (% of GDP),1960
SP.URB.TOTL,EAP,Urban population,1960
SP.URB.TOTL.IN.ZS,EAP,Urban population (% of total),1960
SP.ADO.TFRT,EMU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,EMU,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,EMU,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,EMU,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,EMU,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,EMU,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,EMU,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,EMU,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,EMU,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,EMU,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,EMU,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,EMU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,EMU,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.LF.ZS,EMU,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,EMU,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,EMU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,EMU,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,EMU,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,EMU,CO2 emissions from solid fuel consumption (% of total),1960
EN.CO2.TRAN.ZS,EMU,CO2 emissions from transport (% of total fuel combustion),1960
EG.USE.CRNW.ZS,EMU,Combustible renewables and waste (% of total energy),1960
SP.DYN.CDRT.IN,EMU,"Death rate, crude (per 1,000 people)",1960
EG.USE.ELEC.KH.PC,EMU,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,EMU,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,EMU,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,EMU,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,EMU,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,EMU,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,EMU,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,EMU,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,EMU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,EMU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,EMU,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,EMU,Energy use (kg of oil equivalent per capita),1960
NE.EXP.GNFS.ZS,EMU,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,EMU,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.CD,EMU,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,EMU,External balance on goods and services (% of GDP),1960
SP.DYN.TFRT.IN,EMU,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,EMU,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,EMU,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,EMU,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KD,EMU,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,EMU,GDP at market prices (current US$),1960
NY.GDP.PCAP.KD,EMU,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.CD,EMU,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,EMU,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,EMU,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.CD,EMU,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,EMU,GNI (constant 2005 US$),1960
NY.GNP.MKTP.CD,EMU,GNI (current US$),1960
NY.GNP.PCAP.KD,EMU,GNI per capita (constant 2005 US$),1960
NY.GDY.TOTL.KD,EMU,Gross domestic income (constant 2005 US$),1960
NE.DAB.TOTL.KD,EMU,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.CD,EMU,Gross national expenditure (current US$),1960
NE.IMP.GNFS.ZS,EMU,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,EMU,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.CD,EMU,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,EMU,International migrant stock (% of population),1960
SM.POP.TOTL,EMU,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,EMU,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,EMU,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,EMU,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,EMU,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,EMU,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,EMU,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,EMU,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,EMU,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,EMU,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,EMU,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
